weight	keystoneindexrank_1	keystoneindexrank_2	key_1	key_2	dataset_1	dataset_2	idtaxonomy_1	idtaxonomy_2	taxonomy_1	taxonomy_2	optimatemp_1	optimatemp_2	amplicon_1	amplicon_2	lineage_1	lineage_2	taxid_1	taxid_2	silvataxidtaxonomy_1	silvataxidtaxonomy_2	pidaInteractionRef	pidaInteractionLink	pidaInteractionType	pidalevel	globiInteractionRef	globiInteractionLink	globiInteractionType	globilevel
0.782774414442083	1	308	7565_02	7565_3	18SV4	18SV4	98.0	98.0	Eukaryota|SAR|Stramenopiles|MAST-12|MAST-12A|uncultured_marine_picoeukaryote	Eukaryota|SAR|Stramenopiles|MAST-12|MAST-12A|uncultured_marine_picoeukaryote	14.9	14.72	ad0a4702c999d02c4e9d5b10d8d46847bd4970b5_02	ad0a4702c999d02c4e9d5b10d8d46847bd4970b5_3	[4, 0, 0, 0, 0, 0]	[4, 0, 0, 0, 0, 0]	4	4	Eukaryota;	Eukaryota;	None	None	None	-1	None	None	None	-1
0.453906673120174	1	1847	7565_02	4192_02	18SV4	18SV4	98.0	99.5	Eukaryota|SAR|Stramenopiles|MAST-12|MAST-12A|uncultured_marine_picoeukaryote	Eukaryota|Haptophyta|Prymnesiophyceae|Prymnesiales|Chrysochromulina|uncultured_eukaryote	14.9	14.62	ad0a4702c999d02c4e9d5b10d8d46847bd4970b5_02	49cc9eed0745bd3911e557c57c88045e0dd6f34e_02	[4, 0, 0, 0, 0, 0]	[4, 6372, 0, 6393, 0, 6396]	4	6396	Eukaryota;	Eukaryota;Haptophyta;Prymnesiophyceae;Prymnesiales;Chrysochromulina;	None	None	None	-1	None	None	None	-1
0.415300670566725	1	722	7565_02	7033_02	18SV4	18SV4	98.0	99.7	Eukaryota|SAR|Stramenopiles|MAST-12|MAST-12A|uncultured_marine_picoeukaryote	Eukaryota|SAR|Rhizaria|Cercozoa|Thecofilosea|Cryomonadida|Protaspidae|Protaspis|uncultured_Cercozoa	14.9	14.88	ad0a4702c999d02c4e9d5b10d8d46847bd4970b5_02	9dc3ede557d9af2fe43a1d5a54886b1d1962eae6_02	[4, 0, 0, 0, 0, 0]	[4, 9388, 9514, 9517, 9518, 13796]	4	13796	Eukaryota;	Eukaryota;SAR;Rhizaria;Cercozoa;Thecofilosea;Cryomonadida;Protaspidae;Protaspis;	None	None	None	-1	None	None	None	-1
0.399071459624097	1	292	7565_02	9182_02	18SV4	18SV4	98.0	100.0	Eukaryota|SAR|Stramenopiles|MAST-12|MAST-12A|uncultured_marine_picoeukaryote	Eukaryota|SAR|Alveolata|Protalveolata|Syndiniales|Syndiniales_Group_II|uncultured_eukaryote	14.9	14.9	ad0a4702c999d02c4e9d5b10d8d46847bd4970b5_02	dd58e8d38d8d9220194ad8ba66d00c6a38435aab_02	[4, 0, 0, 0, 0, 0]	[4, 9360, 9376, 0, 0, 0]	4	9376	Eukaryota;	Eukaryota;SAR;Alveolata;Protalveolata;Syndiniales;	None	None	None	-1	None	None	None	-1
0.345108199818968	1	634	7565_02	6914_02	18SV4	18SV4	98.0	99.0	Eukaryota|SAR|Stramenopiles|MAST-12|MAST-12A|uncultured_marine_picoeukaryote	Eukaryota|SAR|Stramenopiles|Ochrophyta|Chrysophyceae|Ochromonadales|Paraphysomonas	14.9	14.9	ad0a4702c999d02c4e9d5b10d8d46847bd4970b5_02	9ae7873fbaf3e9a0a6a766398b2add06d1d92f54_02	[4, 0, 0, 0, 0, 0]	[4, 0, 9733, 9767, 0, 9773]	4	9773	Eukaryota;	Eukaryota;SAR;Stramenopiles;Ochrophyta;Chrysophyceae;Ochromonadales;Paraphysomonas;	None	None	None	-1	None	None	None	-1
0.344435460685811	1	949	7565_02	5258_02	18SV4	18SV4	98.0	100.0	Eukaryota|SAR|Stramenopiles|MAST-12|MAST-12A|uncultured_marine_picoeukaryote	Eukaryota|SAR|Stramenopiles|Incertae_Sedis|Pirsonia|uncultured_eukaryote	14.9	14.68	ad0a4702c999d02c4e9d5b10d8d46847bd4970b5_02	68f7af50356258c562bdefbb95e107a7255a62c1_02	[4, 0, 0, 0, 0, 0]	[4, 9649, 0, 0, 0, 9650]	4	9650	Eukaryota;	Eukaryota;SAR;Stramenopiles;Incertae Sedis;Pirsonia;	None	None	None	-1	None	None	None	-1
0.339141154584816	1	330	7565_02	6958_02	18SV4	18SV4	98.0	99.7	Eukaryota|SAR|Stramenopiles|MAST-12|MAST-12A|uncultured_marine_picoeukaryote	Eukaryota|Amorphea|Obazoa|Opisthokonta|Holozoa|Choanozoa|Metazoa|Animalia|BCP_clade|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Crustacea|Maxillopoda|Copepoda|Calanoida|uncultured_eukaryote	14.9	15.07	ad0a4702c999d02c4e9d5b10d8d46847bd4970b5_02	9be744fe497159897b3d12e3c39fc851bc3cb1dd_02	[4, 0, 0, 0, 0, 0]	[4, 47096, 47128, 47132, 0, 0]	4	47132	Eukaryota;	Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Crustacea;Maxillopoda;Copepoda;Calanoida;	None	None	None	-1	None	None	None	-1
0.321096539497375	1	689	7565_02	7774_3	18SV4	18SV4	98.0	99.2	Eukaryota|SAR|Stramenopiles|MAST-12|MAST-12A|uncultured_marine_picoeukaryote	Eukaryota|SAR|Stramenopiles|Ochrophyta|Diatomea|Bacillariophytina|Mediophyceae|Helicotheca_tamesis	14.9	14.68	ad0a4702c999d02c4e9d5b10d8d46847bd4970b5_02	b36235db58c28bb04de4a4a31a258635326bd855_3	[4, 0, 0, 0, 0, 0]	[4, 9782, 9842, 0, 0, 0]	4	9842	Eukaryota;	Eukaryota;SAR;Stramenopiles;Ochrophyta;Diatomea;Bacillariophytina;Mediophyceae;	None	None	None	-1	None	None	None	-1
0.320320108122828	1	284	7565_02	2150_02	18SV4	18SV4	98.0	99.7	Eukaryota|SAR|Stramenopiles|MAST-12|MAST-12A|uncultured_marine_picoeukaryote	Eukaryota|Incertae_Sedis|Telonema|uncultured_eukaryote	14.9	14.31	ad0a4702c999d02c4e9d5b10d8d46847bd4970b5_02	0d7e3d53378a1d0c3ac1d6228baf5aa4f0445be8_02	[4, 0, 0, 0, 0, 0]	[4, 0, 0, 0, 0, 6425]	4	6425	Eukaryota;	Eukaryota;Incertae Sedis;Telonema;	None	None	None	-1	None	None	None	-1
0.308101759798763	1	329	7565_02	7584_02	18SV4	18SV4	98.0	99.0	Eukaryota|SAR|Stramenopiles|MAST-12|MAST-12A|uncultured_marine_picoeukaryote	Eukaryota|SAR|Stramenopiles|Ochrophyta|Bolidomonas|uncultured_marine_eukaryote	14.9	14.88	ad0a4702c999d02c4e9d5b10d8d46847bd4970b5_02	ad8c99c38366c272d68527538746dd2526400519_02	[4, 0, 0, 0, 0, 0]	[4, 0, 0, 0, 0, 9728]	4	9728	Eukaryota;	Eukaryota;SAR;Stramenopiles;Ochrophyta;Bolidomonas;	None	None	None	-1	None	None	None	-1
