weight	keystoneindexrank_1	keystoneindexrank_2	key_1	key_2	dataset_1	dataset_2	idtaxonomy_1	idtaxonomy_2	taxonomy_1	taxonomy_2	optimatemp_1	optimatemp_2	amplicon_1	amplicon_2	lineage_1	lineage_2	taxid_1	taxid_2	silvataxidtaxonomy_1	silvataxidtaxonomy_2	pidaInteractionRef	pidaInteractionLink	pidaInteractionType	pidalevel	globiInteractionRef	globiInteractionLink	globiInteractionType	globilevel
0.76633339949346	1	821	190_02	5019_02	16SV4V5	18SV4	100.0	99.5	Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|NS9_marine_group	Eukaryota|Discoba|Jakobida|uncultured|uncultured_eukaryote	12.9	13	1aed8e02bba46427e3af71e12556af1772f4a339_02	62eb321b2a508063fd8efb4b5ed2e503e34ceacf_02	[3, 43868, 43869, 44160, 0, 0]	[4, 0, 0, 49969, 0, 0]	44160	49969	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;	Eukaryota;Discoba;Jakobida;	None	None	None	-1	None	None	None	-1
0.653746366500854	1	157	190_02	500_02	16SV4V5	16SV4V5	100.0	100.0	Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|NS9_marine_group	Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Pseudohongiellaceae|Pseudohongiella	12.9	11.55	1aed8e02bba46427e3af71e12556af1772f4a339_02	4d8a65e7c7c7ed6abcba5b17fb64b802ba410e59_02	[3, 43868, 43869, 44160, 0, 0]	[3, 2375, 3303, 3593, 26780, 26782]	44160	26782	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae;Pseudohongiella;	None	None	None	-1	['https://www.ucedna.com', 'Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2019', 'Meyer R.S., et al.,\xa0Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2019']	[nan]	['coOccursWith']	2
0.578034000868081	1	27	190_02	6464_3	16SV4V5	18SV4	100.0	100.0	Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|NS9_marine_group	Eukaryota|Incertae_Sedis|Telonema|uncultured_eukaryote	12.9	9.95	1aed8e02bba46427e3af71e12556af1772f4a339_02	8e29469dbe62d8481e13653397a592fde62ee153_3	[3, 43868, 43869, 44160, 0, 0]	[4, 0, 0, 0, 0, 6425]	44160	6425	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;	Eukaryota;Incertae Sedis;Telonema;	None	None	None	-1	None	None	None	-1
0.535957924919013	1	16	190_02	14428_3	16SV4V5	18SV1V2	100.0	97.0	Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|NS9_marine_group	Eukaryota|Incertae_Sedis|Telonema|uncultured_eukaryote	12.9	9.95	1aed8e02bba46427e3af71e12556af1772f4a339_02	fc2d136a91a93ce9d4eba669cce0b823b002b656_3	[3, 43868, 43869, 44160, 0, 0]	[4, 0, 0, 0, 0, 6425]	44160	6425	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;	Eukaryota;Incertae Sedis;Telonema;	None	None	None	-1	None	None	None	-1
0.533507585525513	1	128	190_02	9694_3	16SV4V5	18SV4	100.0	100.0	Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|NS9_marine_group	Eukaryota|SAR|Stramenopiles|MAST-7|MAST-7A|uncultured_marine_stramenopile	12.9	11.55	1aed8e02bba46427e3af71e12556af1772f4a339_02	ebf158a41b93fbce92e436cc385dfe5023a06ff0_3	[3, 43868, 43869, 44160, 0, 0]	[4, 0, 0, 0, 0, 0]	44160	4	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;	Eukaryota;	None	None	None	-1	None	None	None	-1
0.517142995939341	1	154	190_02	9183_02	16SV4V5	18SV4	100.0	99.5	Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|NS9_marine_group	Eukaryota|SAR|Rhizaria|Cercozoa|Novel_Clade_2|uncultured_Cercozoa	12.9	13.6	1aed8e02bba46427e3af71e12556af1772f4a339_02	dd69c7c00302dadf181adc9533a037fc038fea8a_02	[3, 43868, 43869, 44160, 0, 0]	[4, 9388, 0, 0, 0, 0]	44160	9388	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;	Eukaryota;SAR;Rhizaria;Cercozoa;	None	None	None	-1	['https://www.ucedna.com', 'Baiser, B., Gotelli, N.J., Buckley, H.L., Miller, T.E., and Ellison. A.M. (2012). Geographic variation in network structure of a nearctic aquatic food web. Global Ecology and Biogeography. 21, pp. 579-591.', 'Meyer R.S., et al.,\xa0Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 2019']	[nan]	['coOccursWith', 'eats']	1
0.507464065439959	1	361	190_02	11109_3	16SV4V5	COI	100.0	88.2	Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|NS9_marine_group	Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Cnidaria|Hydrozoa|Hydroidolina|Leptothecata|Plumulariidae|g:Plumularia|Plumularia+setacea	12.9	12.05	1aed8e02bba46427e3af71e12556af1772f4a339_02	56bf6656babd2b317c400e6450de00a544da1aa6_3	[3, 43868, 43869, 44160, 0, 0]	[4, 47484, 47498, 47501, 0, 0]	44160	47501	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;	Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Cnidaria;Hydrozoa;Hydroidolina;Leptothecata;	None	None	None	-1	None	None	None	-1
0.674573004245758	2	301	5019_3	3271_02	18SV4	18SV4	99.5	100.0	Eukaryota|Discoba|Jakobida|uncultured|uncultured_eukaryote	Eukaryota|SAR|Stramenopiles|MAST-1|MAST-1C|uncultured_marine_eukaryote	12.9	9.95	62eb321b2a508063fd8efb4b5ed2e503e34ceacf_3	2e7c62f71de904b7750af55f0bf7d61cecd7fc65_02	[4, 0, 0, 49969, 0, 0]	[4, 0, 0, 0, 0, 0]	49969	4	Eukaryota;Discoba;Jakobida;	Eukaryota;	None	None	None	-1	None	None	None	-1
0.666173992694232	2	95	5019_3	11618_3	18SV4	COI	99.5	76.4	Eukaryota|Discoba|Jakobida|uncultured|uncultured_eukaryote	Unknown	12.9	9.58	62eb321b2a508063fd8efb4b5ed2e503e34ceacf_3	906f80722cb91464ec9617c885ad198bd5a60120_3	[4, 0, 0, 49969, 0, 0]	[0, 0, 0, 0, 0, 0]	49969	0	Eukaryota;Discoba;Jakobida;	None	None	None	None	-1	None	None	None	-1
0.555414030734321	2	68	5019_3	2433_3	18SV4	18SV4	99.5	97.1	Eukaryota|Discoba|Jakobida|uncultured|uncultured_eukaryote	Eukaryota|SAR|Alveolata|Protalveolata|Syndiniales|Syndiniales_Group_II|uncultured_eukaryote	12.9	11.55	62eb321b2a508063fd8efb4b5ed2e503e34ceacf_3	15ae29272fa708ca764bf6878a4888cd6e7c2bb0_3	[4, 0, 0, 49969, 0, 0]	[4, 9360, 9376, 0, 0, 0]	49969	9376	Eukaryota;Discoba;Jakobida;	Eukaryota;SAR;Alveolata;Protalveolata;Syndiniales;	None	None	None	-1	None	None	None	-1
